"Activity" "Subjects" "TimeDomain.Body.Acceleration.Mean-X" "TimeDomain.Body.Acceleration.Mean-Y" "TimeDomain.Body.Acceleration.Mean-Z" "TimeDomain.Body.Acceleration.StandartDeviation-X" "TimeDomain.Body.Acceleration.StandartDeviation-Y" "TimeDomain.Body.Acceleration.StandartDeviation-Z" "TimeDomain.Gravity.Acceleration.Mean-X" "TimeDomain.Gravity.Acceleration.Mean-Y" "TimeDomain.Gravity.Acceleration.Mean-Z" "TimeDomain.Gravity.Acceleration.StandartDeviation-X" "TimeDomain.Gravity.Acceleration.StandartDeviation-Y" "TimeDomain.Gravity.Acceleration.StandartDeviation-Z" "TimeDomain.Body.AccelerationJerk.Mean-X" "TimeDomain.Body.AccelerationJerk.Mean-Y" "TimeDomain.Body.AccelerationJerk.Mean-Z" "TimeDomain.Body.AccelerationJerk.StandartDeviation-X" "TimeDomain.Body.AccelerationJerk.StandartDeviation-Y" "TimeDomain.Body.AccelerationJerk.StandartDeviation-Z" "TimeDomain.Body.Angular.Velocity..Mean-X" "TimeDomain.Body.Angular.Velocity..Mean-Y" "TimeDomain.Body.Angular.Velocity..Mean-Z" "TimeDomain.Body.Angular.Velocity..StandartDeviation-X" "TimeDomain.Body.Angular.Velocity..StandartDeviation-Y" "TimeDomain.Body.Angular.Velocity..StandartDeviation-Z" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-X" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-Y" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-Z" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-X" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-Y" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-Z" "TimeDomain.Body.Acceleration.Magnitude..Mean" "TimeDomain.Body.Acceleration.Magnitude..StandartDeviation" "TimeDomain.Gravity.Acceleration.Magnitude..Mean" "TimeDomain.Gravity.Acceleration.Magnitude..StandartDeviation" "TimeDomain.Body.AccelerationJerk.Magnitude..Mean" "TimeDomain.Body.AccelerationJerk.Magnitude..StandartDeviation" "TimeDomain.Body.Angular.Velocity..Magnitude..Mean" "TimeDomain.Body.Angular.Velocity..Magnitude..StandartDeviation" "TimeDomain.Body.Angular.Velocity.Jerk.Magnitude..Mean" "TimeDomain.Body.Angular.Velocity.Jerk.Magnitude..StandartDeviation" "FrequencyDomain.Body.Acceleration.Mean-X" "FrequencyDomain.Body.Acceleration.Mean-Y" "FrequencyDomain.Body.Acceleration.Mean-Z" "FrequencyDomain.Body.Acceleration.StandartDeviation-X" "FrequencyDomain.Body.Acceleration.StandartDeviation-Y" "FrequencyDomain.Body.Acceleration.StandartDeviation-Z" "FrequencyDomain.Body.AccelerationJerk.Mean-X" "FrequencyDomain.Body.AccelerationJerk.Mean-Y" "FrequencyDomain.Body.AccelerationJerk.Mean-Z" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-X" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-Y" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-Z" "FrequencyDomain.Body.Angular.Velocity..Mean-X" "FrequencyDomain.Body.Angular.Velocity..Mean-Y" "FrequencyDomain.Body.Angular.Velocity..Mean-Z" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-X" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-Y" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-Z" "FrequencyDomain.Body.Acceleration.Magnitude..Mean" "FrequencyDomain.Body.Acceleration.Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.AccelerationJerk.Magnitude..Mean" "FrequencyDomain.BodyBody.AccelerationJerk.Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.Angular.Velocity..Magnitude..Mean" "FrequencyDomain.BodyBody.Angular.Velocity..Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.Angular.Velocity.Jerk.Magnitude..Mean" "FrequencyDomain.BodyBody.Angular.Velocity.Jerk.Magnitude..StandartDeviation"
"STANDING" 8 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.999556762222222 -0.99151643037037 -0.963957410777778 -0.950812107222222 -0.913769714259259 -0.588012762703704 -0.478632794462963 -0.146955311203704 -0.359165810962963 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.998659083333333 -0.997594007407407 -0.996910782222222 -0.965858613518518 -0.92434450037037 -0.898988501148148 -0.998749280185185 -0.996947243888889 -0.9899758 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.981392392962963 -0.999697115555555 -0.999249698518518 -0.97825099462963 -0.984254243703704 -0.999425939444445 -0.999632562407407 -0.0025801068574074 -0.999476973888889 -0.00423374629259259 -0.0219671978203704 -0.99940494962963 -0.999201608333334 0.904697982037037 0.804597581296296 -0.999393959444445 -0.9994689 -0.999319518148148 -0.998330847037037 0.980442969814815 0.985917655925926 0.988334040740741 -0.154243187048148 -0.197392513112963 0.0222011082111111 0.234871223048148 -0.199354382559259 -0.953762884074074 -0.937187185222222 -0.999806249259259 -0.999649214999999 -0.957442152962964 0.0199224478537037 -0.973860766481481 -0.642243709259259 -0.176609714412963 -0.988219862222222 -0.858238104296296 -0.905349794518518
"SITTING" 8 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.999017846086957 -0.979550342826087 -0.968305312608696 -0.932014871956522 -0.939213743913044 -0.528186627717391 -0.415909373695652 -0.109181987478261 -0.321009148152174 0.832453878043478 0.240095117065217 0.263895185521739 -0.997344285652174 -0.995893470434782 -0.992623520434783 -0.945863906326087 -0.946602293478261 -0.748850382173913 -0.999415673913044 -0.998628910652174 -0.995043868478261 0.0786713761086957 -0.00657516306713043 -0.0106808920069565 -0.982195532608695 -0.999562598043478 -0.99938998326087 -0.98401740652174 -0.98459272673913 -0.999621470217391 -0.999556667391304 0.0215788079065217 -0.999577065434783 0.00523427558076088 -0.0547396987173913 -0.999355269565217 -0.999131808695652 0.895411682608696 0.792437915 -0.999673774565218 -0.999710748695652 -0.999689922826087 -0.999355600869565 0.990938052608696 0.99029646 0.984652290652174 0.116741556823913 -0.261139449513043 -0.0430176558469565 0.152781689847826 -0.154947437136957 -0.952139704347826 -0.929943615630435 -0.999602795652174 -0.999537000434783 -0.960290015217391 0.0941510273630435 -0.97625922 -0.628886863826087 -0.164698997391304 -0.981142909782609 -0.874203455 -0.831608005869565
"LAYING" 8 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.992896097777778 -0.988073994444445 -0.972898744074074 -0.939802693333333 -0.933633410925926 -0.276846183777778 -0.197996883888889 -0.239551520685185 -0.468516482111111 -0.405930036111111 0.589922434814815 0.719831539259259 -0.998671899814815 -0.997098034444444 -0.996355166851852 -0.961911036851852 -0.951623337222222 -0.648598478851852 -0.997391796296296 -0.995145852777778 -0.980337827222222 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.967168582777778 -0.99840535462963 -0.999048196296296 -0.97985341537037 -0.967947435925926 -0.999230526481481 -0.998451048333333 0.0120675071264815 -0.998859436111111 0.0907017957344445 0.00535361206851852 -0.999280192592593 -0.998678420555555 0.879508115185185 0.829055554814815 -0.99805372962963 -0.998868875370371 -0.998466330740741 -0.997187229814815 0.964805623333334 0.976783798333333 0.988201811296296 -0.105590903972222 -0.199880205519074 0.213568382200185 0.110511034166667 -0.08719925075 -0.935308633888889 -0.91325033 -0.999684906481482 -0.999526629814815 -0.937835929444444 -0.0419243238611111 -0.950943483518518 -0.555073043940741 -0.137744770997407 -0.953538563888889 -0.787369715833333 -0.914168137037037
"WALKING" 8 0.27468631 -0.0186628865310417 -0.107252090833333 -0.652576471666667 -0.0371167804375 -0.80496993625 -0.0598839012604167 -0.191090831375 0.449553413125 -0.746211922708333 -0.198258501770833 -0.454350538041667 0.913586347916667 -0.217102194583333 -0.186267836962021 -0.713060479791667 -0.656535059125 -0.517964428520833 -0.96047989 -0.961928041875 -0.655935571895833 -0.791223072708333 -0.883547737291667 -0.844704125625 0.0703393490833333 -0.00603947514583333 -0.000673798876875002 -0.0768401231770833 -0.719325530208333 -0.22871696210625 0.226583583145833 -0.369009465220833 -0.885822502291667 -0.837264967916667 0.166066859141667 -0.856347844375 0.367506569208333 0.0235088228254167 -0.527789273145833 -0.58038927775 0.497598018958333 0.1951625568125 -0.754747713541667 -0.886062568125 -0.920085268333333 -0.853090220208333 0.433932811458333 0.636625160416667 0.559401104791667 -0.176032065666667 -0.102881607560417 -0.218800753760417 -0.0167595107770833 -0.12289699009375 0.0516786278104167 -0.1804072826 -0.958452376041666 -0.955856852916667 -0.2926249009375 -0.00825722199375 -0.3159882318125 0.619036618541667 -0.255383628104167 -0.247389011875 0.47238420875 -0.853835976666667
"WALKING_DOWNSTAIRS" 8 0.283484089210526 -0.0211058674973684 -0.107598135394737 -0.46952725631579 -0.0753893086315789 -0.745222855868421 -0.0168393588947368 0.0229826460789474 0.322269204947368 -0.848308395789474 -0.564708459736842 -0.772072186315789 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.465162545578947 -0.553745099631579 -0.515137546394737 -0.942472448947369 -0.904007925 -0.368558670105263 -0.466818223631579 -0.735581798684211 -0.700636976210526 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.377412813894737 -0.203126655173684 -0.14965629243421 0.135564015736842 -0.0546422802794737 -0.604206966052631 -0.493142222421052 0.275694933289474 -0.525566542552631 -0.0104686364763158 -0.121189625973684 -0.132612136131579 -0.443688230078947 0.338914491578947 0.175481796744974 -0.386433603289474 -0.619907342202632 -0.812876007631579 -0.630728658157895 0.350748614263158 0.223927222236842 0.336659285473684 -0.177172958760526 0.0716794237631579 -0.00513040190789474 0.0409143773289474 -0.0744066138947369 0.176599311818421 0.131337867236842 -0.805886398684211 -0.879471427631579 -0.136582761147368 -0.163516342036842 -0.121664113157895 0.760811171842105 0.0264807258868421 0.136590199860526 0.675755594473684 -0.883876356315789
"WALKING_UPSTAIRS" 8 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.652609807073171 -0.0804761776585366 -0.757846703902439 0.0241371047439024 0.0169708125219512 0.438874806097561 -0.645529515609756 -0.204131219034146 -0.524296886487805 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.715787509512195 -0.551446610609756 -0.615827668780488 -0.941329416585366 -0.887612688048781 -0.118517272226341 -0.887505927073171 -0.875517532439024 -0.809528969512195 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.0696645420512195 -0.66048565902439 -0.499837234097561 -0.0508400987643902 -0.422270821829268 -0.769612184878049 -0.702478488195122 0.0214488584390244 -0.722819703414634 0.333008865609756 0.192704475951219 -0.491151649560976 -0.515032705853659 0.431776810487805 -0.163485718192683 -0.892211072926829 -0.925195669268293 -0.919856522439024 -0.846132303658537 0.534121450243902 0.593282749756097 0.477365910487805 -0.221044979219512 -0.184403755490244 -0.296234666504878 0.0221200404878049 -0.0355258931585366 0.121026629195122 -0.227200254219512 -0.904521356097561 -0.873408267317073 -0.132663931829268 0.121521785397561 -0.242577740673171 0.622725458292683 -0.139604081414634 -0.166411065387805 0.479609787804878 -0.836624079512195
"STANDING" 11 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.999943630851064 -0.998189660212766 -0.991949266382979 -0.97093634680851 -0.985366246595745 -0.666823082553192 -0.485855519553191 -0.511284645957447 -0.708723053255319 0.956464535957447 -0.173082704680851 0.127198423404255 -0.999547753617021 -0.999204320212766 -0.998977090212766 -0.982069176382979 -0.99072785106383 -0.940950101702128 -0.999818217234042 -0.999763767021277 -0.999725161914894 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.987451177021276 -0.999875266595745 -0.99951527106383 -0.980264278297872 -0.986748052553192 -0.999822917659575 -0.99974086893617 0.0803397603170213 -0.99978818106383 -0.0949691380234043 -0.0293141521489362 -0.999605064893617 -0.999364538297873 0.911706227659575 0.812845748510638 -0.999793627234043 -0.999795876595745 -0.999788777021277 -0.999579988510638 0.985612531276596 0.995942280851064 0.992222734042553 -0.129935993361702 0.11920123437234 -0.0212967788297872 0.237971029531915 -0.218978622659574 -0.984853836595745 -0.98030536893617 -0.99993757 -0.999872762127659 -0.977782074042554 -0.0431078319838298 -0.988522454255319 -0.736582309574468 -0.264032638668085 -0.993808050638297 -0.941107798723404 -0.872340425617021
"SITTING" 11 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.999622859622642 -0.986127271886792 -0.983037199622642 -0.940431281698113 -0.967388583773585 -0.492118272301887 -0.534341670433962 -0.515154154150943 -0.720804542754717 0.871963798301887 0.213716305739623 0.188531695981132 -0.997871693584905 -0.99600341754717 -0.994649375283019 -0.959848970754717 -0.973677270566038 -0.814629446622641 -0.999550337169811 -0.999403752452831 -0.998526988113208 0.0761777324716981 -0.000213838552075471 0.00833400761716981 -0.975307657924528 -0.99949762 -0.998761887169811 -0.973276290188679 -0.982789042075472 -0.999699022641509 -0.999437852641509 0.0643752129107547 -0.999580250188679 -0.162877830877358 -0.0399984915849057 -0.998790402830189 -0.99868843509434 0.90211483 0.788153895660378 -0.999568103207547 -0.999590637735849 -0.999670021132075 -0.99928027509434 0.988861784716981 0.989189231509434 0.982861181132075 0.115678529336604 -0.102473210571698 -0.0459579465849056 0.143113828509434 -0.180551586683019 -0.961970763773585 -0.944581826415094 -0.999697143962264 -0.999498580943396 -0.965927794339623 -0.0108222752032075 -0.978854071886792 -0.636364601132075 -0.235632971251321 -0.981481454339622 -0.845682826792453 -0.943096735849057
"LAYING" 11 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.999496863157895 -0.998308128070175 -0.986422826491228 -0.980780259473684 -0.979083903157895 -0.53760681177193 -0.843532891754386 -0.553251124122807 -0.761684367894737 -0.134832031403509 0.943017941403509 0.112620189964912 -0.998982726491228 -0.998690258947369 -0.998993539473684 -0.991274734035088 -0.986013702807017 -0.679568857349123 -0.999559335964912 -0.999272979824562 -0.999048396666667 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.978729980175438 -0.999421712105263 -0.998505195263158 -0.978837670175439 -0.983358725789474 -0.999113649122807 -0.998720664210526 0.0593945352105263 -0.998891905263158 -0.31107749907193 -0.0191743840136842 -0.998862317719298 -0.998613738947368 0.910142088070175 0.82991506 -0.999544631052632 -0.999587149298246 -0.999424368245614 -0.999039780701754 0.975434531403509 0.989725486666667 0.988182590877193 0.00610819990350879 0.104942477754386 0.0963568933754386 0.248159012561404 -0.302775860092982 -0.980621180175438 -0.972891829473684 -0.999682230877193 -0.99943650245614 -0.960138593684211 -0.101938166947368 -0.980132631754386 -0.729029657 -0.241264003631579 -0.983801365614035 -0.889600925438596 -0.843497633368421
"WALKING" 11 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.829509214745763 -0.540696809661017 -0.902711603728814 -0.239390116125424 -0.51594791440678 0.399504429152542 -0.689193375005085 0.193603126577966 -0.00654114675084747 0.946468451355932 -0.212045870169492 0.134053215101695 -0.865964643220339 -0.850769097118644 -0.757148455254237 -0.96862562220339 -0.966967087627119 -0.828858763220339 -0.955362022711864 -0.966152504067797 -0.962173334745763 0.0829709328491526 0.0127682476559322 -0.013364827779661 -0.377265244576271 -0.831052040508475 -0.652924747288136 -0.186781847881356 -0.743516398305085 -0.925749666271187 -0.912373451864407 0.177886636389831 -0.914078158135593 0.433869869661017 -0.0426928995457627 -0.635293946949153 -0.802514277966102 0.667022740338983 0.325043646779661 -0.949189344745763 -0.972181311016949 -0.974462028474576 -0.954471485762712 0.64154089559322 0.824615779491525 0.726168733050847 -0.175946093932203 -0.297177112525424 -0.184065788254237 -0.115522683205085 0.226767676220339 -0.288323472033898 -0.487735915084746 -0.971170649491525 -0.98252200779661 -0.553278571355932 0.00429279260169492 -0.59844982779661 0.393278426949152 -0.152727154605085 -0.396533731864407 0.153277148359322 -0.885391441186441
"WALKING_DOWNSTAIRS" 11 0.291605631956522 -0.0178097721219565 -0.111070149978261 -0.340370046521739 -0.414873906543478 -0.808836204130435 -0.312951840826087 -0.324746679565217 0.246365761717391 -0.752748975652174 -0.287462589052174 -0.559617286847826 0.941746406521739 -0.200321942608696 0.132371684891304 -0.82594489 -0.789558315 -0.738034660217392 -0.925005368913043 -0.932530080652174 -0.622441542215217 -0.906942545217391 -0.935303517826087 -0.892354546086957 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.137972721913043 -0.573709167173913 -0.608657981956522 -0.327679473086957 -0.605526843695652 -0.758418715 -0.744532191521739 0.116983558065217 -0.732610189347826 0.14366828655 -0.12506869905 -0.738861604130435 -0.73819564673913 0.658069958695652 0.208667982173913 -0.899828000434783 -0.942348606739131 -0.962673094782609 -0.911053920434783 0.523177060217391 0.746523952826087 0.660188091521739 -0.263295935608696 -0.255277887913044 -0.150480042398261 -0.184342541817391 0.147857585244196 0.126227657258696 0.0507743652521739 -0.95705535 -0.967616968695652 -0.355307428521739 -0.0210091228413043 -0.462877369130435 0.482737822391304 -0.142010150065217 0.0351937228130435 0.297394033478261 -0.857142855869565
"WALKING_UPSTAIRS" 11 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.706953600185185 -0.590003688333333 -0.899331839259259 -0.270117565475926 -0.0841232104611111 0.325391156148148 -0.266676661063889 0.550654004444444 0.386310729185185 0.892626155555555 -0.343576924814815 0.146633747092593 -0.933366962222222 -0.898111920925926 -0.858236349259259 -0.928388103333333 -0.926515703703704 -0.239569259833333 -0.983726488888889 -0.979760438148148 -0.963404468148148 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.495999389074074 -0.846436036851852 -0.830579824074074 -0.490824175740741 -0.761230524814815 -0.939316798333333 -0.907907910925926 -0.0803207266740741 -0.921352556666667 0.216178274514815 -0.0820909701727778 -0.882572374629629 -0.867386319444444 0.610001792592593 0.616640306296296 -0.982560292592593 -0.991041851111112 -0.988256688333334 -0.974873847037037 0.711219850555555 0.866692082037037 0.858264137222223 -0.245040398462963 -0.63553191687037 -0.183328377796296 0.00332879708148147 0.0383790680722222 -0.132594623759259 -0.289592148148148 -0.990181153518519 -0.992784616111111 -0.398447007777778 0.111754202898148 -0.616989095555556 0.334461045185185 -0.171276097078148 -0.355348902222222 0.0723774572244629 -0.857142855555555
"STANDING" 14 0.280545613833333 -0.01520781344 -0.103817701790667 -0.999124566166667 -0.994308833 -0.974353247666667 -0.9456541495 -0.913918389 -0.359405143833333 -0.504558465733333 -0.0759270525446667 -0.311892061185 0.875319569 -0.226692231166667 -0.338174888666667 -0.9992258395 -0.998596785666667 -0.998297907333334 -0.968982308666666 -0.941010515 -0.605938416166667 -0.999027118333333 -0.99843163 -0.9964584325 0.0737933748485 0.00579566182983333 -0.00720777760485 -0.968452250166666 -0.9993861145 -0.998724035333334 -0.9680834985 -0.970497567166667 -0.999516376 -0.999295585666667 0.030435812545 -0.999399022666667 0.105573981186667 -0.0220886526891667 -0.999138199333333 -0.998946670333333 0.876725048333333 0.786349136666667 -0.999135862333334 -0.999340798666667 -0.999059575 -0.998583706166667 0.971585729833333 0.972408581166667 0.978598087 -0.306015725890333 -0.2780036534 -0.198897454968333 0.11749611692 -0.0981661563033334 -0.943456847333333 -0.936735577166667 -0.999731982666667 -0.999626599 -0.932914377333333 -0.0289905508216667 -0.951289035333333 -0.505330277683333 -0.298201746133333 -0.9726995625 -0.728698393666667 -0.928571429166666
"SITTING" 14 0.279990577037037 -0.00870565463888888 -0.100401490425926 -0.998786465925926 -0.984936235555556 -0.965933132962963 -0.936006594814815 -0.921024810925925 -0.412180287888889 -0.559704936555556 -0.288423969761111 -0.541353454685185 0.939038759814815 -0.0364533962277778 -0.0945970534814815 -0.998507636481481 -0.996955405185185 -0.995687578148148 -0.954966173907407 -0.945975769259259 -0.852438358314815 -0.999191339814815 -0.998202714074074 -0.994335441481481 0.0741878844074074 -0.00436185985848148 -0.0105744513096296 -0.97292151037037 -0.99950750462963 -0.998676452222222 -0.971222366666667 -0.974352687777778 -0.999698976666667 -0.999609602037037 -0.0572506418718519 -0.99965091 0.114729575409259 -0.0440403326851852 -0.999371950185185 -0.999067357777778 0.894259773703703 0.801757537407407 -0.999509717407408 -0.999691656851852 -0.99952713462963 -0.998810415185185 0.990058645 0.988699198518519 0.984475145555556 -0.107487047964444 -0.34128282392963 -0.0834989971537037 0.0772626136888889 -0.0224393073518519 -0.944197943703703 -0.92549582962963 -0.999791824074074 -0.999648091296296 -0.95286087 -0.0138496197074074 -0.975539604074074 -0.611785446111111 -0.3212034805 -0.976456609259259 -0.856841202962963 -0.947089947407407
"LAYING" 14 0.233275439803922 -0.0113424652490196 -0.0868333315509804 -0.979108298039216 -0.983406337058823 -0.948576622941177 -0.927247554313725 -0.89431570372549 -0.163870801721765 -0.232778953882353 -0.13518089067451 -0.350957805215686 -0.145483631627451 0.48539692745098 0.83656291 -0.997891112941177 -0.996123019215686 -0.994206756470588 -0.951142378627451 -0.909121750588235 -0.320704469372549 -0.998280553921569 -0.995158590392157 -0.982152793529412 0.098140384845098 -0.00831507059607843 -0.0323601505045098 -0.966986017254902 -0.998855943137255 -0.998630419803922 -0.972518842156863 -0.971894181764706 -0.999176253333333 -0.99918116 -0.0247408288431373 -0.999123483921568 -0.0703749243019608 0.00505221181607843 -0.999161072352941 -0.999012164313726 0.858646590784314 0.808216544901961 -0.999139302156863 -0.999506102941176 -0.999399738039215 -0.998602070196079 0.962537576666667 0.974064924705883 0.981927243137255 -0.236882321219608 -0.277833948752941 0.023333252745098 0.0876121565 -0.0531857645178431 -0.905978250196078 -0.856593119215686 -0.999333914313725 -0.998706054117647 -0.91693821627451 -0.0389393160823529 -0.939461203137255 -0.432092173176471 -0.274018278470588 -0.933936178235294 -0.714262604607843 -0.89231248117647
"WALKING" 14 0.271959598644068 -0.0217785380966102 -0.106756369135593 -0.817871808983051 -0.545065064745762 -0.819102327288136 -0.275024545576271 -0.168596166694915 0.200031064677966 -0.561402029152542 -0.0855808608664407 -0.436293471186441 0.802973961525424 -0.270314822881356 -0.422495268474576 -0.892106168474576 -0.852871360677966 -0.805470919661017 -0.96078493118644 -0.95647838338983 -0.444477931644068 -0.918421437288136 -0.879232909661017 -0.877969239661017 0.0720877913452542 0.024116023559322 0.0199723036949153 -0.324321737457627 -0.846156781694915 -0.778426742542373 -0.335203412033898 -0.397938553898305 -0.891457158474576 -0.88041285220339 0.100488421757627 -0.877891250677966 -0.197586519464085 -0.00347655062271187 -0.870190951355932 -0.809551995423729 0.442892722033898 0.0675861296101695 -0.920915943220339 -0.935594681694915 -0.903293337457627 -0.868371147118644 0.614004461355932 0.633472647627119 0.654964195423729 -0.159441618728814 -0.420295651864407 -0.36097030020339 0.124734781479661 -0.0934798823508474 -0.144404671779661 -0.36380562779661 -0.977993848644068 -0.966084549491525 -0.231664003440678 -0.0797970680084746 -0.387582648474576 0.58736882338983 -0.0492831760755932 -0.421498172542373 0.367139552372881 -0.877858484067796
"WALKING_DOWNSTAIRS" 14 0.293422115555555 -0.0200141413657778 -0.0928330165533333 -0.476020699333333 -0.0292822716777778 -0.749926809088889 -0.204026517466667 0.0871307527346667 0.282772442688889 -0.774903202222222 -0.257209916355555 -0.541922278444445 0.81629643 -0.264254674666667 -0.392555882222222 -0.604421211017778 -0.350687749333333 -0.329577578711111 -0.925113394666666 -0.886965000888889 -0.0644468753733333 -0.758001120222222 -0.678686384888889 -0.6900649602 0.0428631626711111 0.0291339421022222 0.0104952601188889 0.210623693333333 -0.472585352888889 -0.259644665633333 -0.0425015095777778 -0.178893138288889 -0.700743674666667 -0.591477863777778 0.0575486021 -0.630878426888889 0.103177990990622 -0.0147079653333333 -0.498393844397778 -0.198725136888889 0.276794052355556 -0.1544809672 -0.757561557111111 -0.797063615555555 -0.757831245333333 -0.593707795455556 0.623132258666667 0.513697956 0.00129853139999999 -0.250106322244445 -0.207057454377778 -0.113453380786667 0.129306758413333 -0.140791324071111 0.185537706866667 0.428405922622222 -0.850503044 -0.776446685111111 -0.0953083107066667 -0.267813072644444 -0.07670238382 0.726570838666667 -0.446248740955556 0.0212541553977778 0.622013447555556 -0.831393296444444
"WALKING_UPSTAIRS" 14 0.26242106612963 -0.0204388180024074 -0.112279688983333 -0.757503627592593 -0.133297008996296 -0.741195956296296 0.00706091452222223 0.332354318759259 0.341583709259259 -0.413157194851852 -0.0543730683524074 -0.385332970555556 0.688256122222222 -0.322680364814815 -0.495088720370371 -0.91504405925926 -0.844402122037037 -0.802613100370371 -0.922617947962963 -0.895064859074074 -0.12155459905037 -0.876915763888889 -0.846038957777778 -0.762582144518519 0.0803303022222222 -0.0183131159944444 0.00344199486481482 -0.21464235987037 -0.79485618962963 -0.770295227777778 -0.358022419259259 -0.274488200722222 -0.872826822777778 -0.83109037 -0.0420937969592593 -0.845077967777778 0.278014476962963 0.0813841685037037 -0.845646419814815 -0.800150194814815 0.30876536362963 -0.293866633877778 -0.874773438888889 -0.935582939074074 -0.901706449814815 -0.795726382592593 0.701852190185185 0.517343871407407 0.498063303518519 -0.389723705407407 -0.521877343333333 -0.501572597962963 -0.1054752655 0.103983171289259 0.140108204051852 -0.0197686685018519 -0.961700572962963 -0.944015130370371 0.362249214759259 -0.00725552679074074 0.0889860646740741 0.651436742777778 -0.29486254285 -0.323508442240741 0.503094324814815 -0.867724867777778
"STANDING" 15 0.278915803962264 -0.0183516360396226 -0.105910832679245 -0.999779530754717 -0.993920950754717 -0.979537321886792 -0.947265165283019 -0.946015794150943 -0.547684274716981 -0.50427122035849 -0.232279972509434 -0.464413649471698 0.965528899622642 -0.164713175490566 0.0645975994528302 -0.999027479433962 -0.998171380754717 -0.997851101698113 -0.96720309509434 -0.960850615471698 -0.980185953396226 -0.999505899245282 -0.999255468113207 -0.997565755471698 0.0752280703207547 0.00617255520183019 -0.00658737093471698 -0.978142644716981 -0.999660121509434 -0.998955222641509 -0.969563129245283 -0.982726649811321 -0.999640521320755 -0.99964197754717 0.0444301617773585 -0.999624972264151 -0.0749898858226415 -0.0262433562254717 -0.999043036226415 -0.998808160566038 0.898541147358491 0.802054756603774 -0.999626351698113 -0.999632812075472 -0.999629626415094 -0.999339867169811 0.972558107358491 0.989160330943396 0.982132629433963 -0.188670854654717 -0.130161072926415 -0.0512384435037736 0.155252612162264 -0.140389194130189 -0.961207616226415 -0.948600432641509 -0.999617613396226 -0.999659031320755 -0.937898897358491 -0.0811187032218868 -0.971319925471698 -0.580825360245283 -0.260218014792453 -0.986724998867925 -0.83294463754717 -0.891584306603773
"SITTING" 15 0.27290337979661 -0.0117188472271186 -0.11366125320339 -0.999635218305085 -0.97833537 -0.965231994745763 -0.939406713728814 -0.948633035254237 -0.555058215491525 -0.455336586905085 -0.252278984271186 -0.465454472779661 0.89036426220339 0.210849305016949 0.00281565980440679 -0.997257086271186 -0.994360655254237 -0.991778001355932 -0.953399654542373 -0.958972700847457 -0.849688807627119 -0.999468501186441 -0.998710901694915 -0.995142060508475 0.0784792788644068 -0.00898437589491525 -0.00237207545345762 -0.98371028779661 -0.999797411694916 -0.999410575423729 -0.979732240677966 -0.984774068644068 -0.999786042372881 -0.999656047118644 0.0798482086830508 -0.99972850220339 -0.0821781622033898 -0.0377111130338983 -0.999468027288136 -0.999314019322034 0.89794365779661 0.806127077288135 -0.999733330677966 -0.999771413559322 -0.999687577627119 -0.999520936610169 0.991541059830509 0.991090500169492 0.988346268135593 0.10547568285661 -0.154626052352542 -0.00867259700677966 0.175000030042373 -0.153182455101695 -0.958669836271186 -0.93797790559322 -0.999846674576271 -0.999736609322034 -0.967859832881356 -0.114322489610169 -0.981413059661017 -0.694178548135593 -0.156850876561017 -0.986619609491525 -0.889919745084746 -0.919827818813559
